CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
14393.0,218,5,67.95,1,1,1,111,Lost Customers
14395.0,60,350,3507.71,3,5,5,355,Loyal Customers
14396.0,214,73,487.99,1,4,2,142,At Risk
14397.0,4,87,2612.96,5,4,5,545,Loyal Customers
14400.0,150,25,574.7,2,2,3,223,Lost Customers
14401.0,65,182,4051.48,3,5,5,355,Loyal Customers
14403.0,142,20,1475.81,2,2,4,224,Lost Customers
14404.0,109,103,1474.32,2,4,4,244,Loyal Customers
14406.0,2,8,156.75,5,1,1,511,Lost Customers
14407.0,108,73,2157.73,2,4,5,245,Loyal Customers
14408.0,11,107,2606.53,5,4,5,545,Loyal Customers
14409.0,71,54,2059.4500000000003,3,3,5,335,Potential Loyalists
14410.0,123,193,1105.07,2,5,4,254,Loyal Customers
14411.0,311,14,1063.0,1,2,4,124,Lost Customers
14412.0,43,43,770.03,4,3,3,433,Potential Loyalists
14413.0,363,23,122.7,1,2,1,121,Lost Customers
14414.0,92,97,1496.98,2,4,4,244,Loyal Customers
14415.0,20,590,5900.28,4,5,5,455,Loyal Customers
14416.0,23,14,490.22,4,2,3,423,Lost Customers
14418.0,26,124,1937.25,4,5,4,454,Loyal Customers
14419.0,11,206,1058.06,5,5,4,554,Loyal Customers
14420.0,334,29,387.52,1,2,2,122,Lost Customers
14421.0,5,27,813.11,5,2,3,523,Lost Customers
14422.0,18,222,4263.64,5,5,5,555,Champions
14423.0,219,3,265.2,1,1,2,112,Lost Customers
14424.0,18,1,322.08,5,1,2,512,Lost Customers
14426.0,24,224,4481.67,4,5,5,455,Loyal Customers
14427.0,51,17,363.34000000000003,3,2,2,322,Lost Customers
14428.0,80,144,1244.83,3,5,4,354,Loyal Customers
14431.0,69,17,470.36,3,2,2,322,Lost Customers
14432.0,10,382,2255.51,5,5,5,555,Champions
14434.0,22,12,1372.8,4,1,4,414,Lost Customers
14436.0,304,9,89.06,1,1,1,111,Lost Customers
14437.0,454,5,63.0,1,1,1,111,Lost Customers
14438.0,191,9,131.9,1,1,1,111,Lost Customers
14439.0,320,32,2661.24,1,3,5,135,At Risk
14440.0,43,55,2357.6800000000003,4,3,5,435,Potential Loyalists
14441.0,44,51,1712.89,3,3,4,334,Potential Loyalists
14442.0,205,63,1589.82,1,4,4,144,Loyal Customers
14443.0,54,93,1420.2,3,4,4,344,Loyal Customers
14446.0,29,293,1039.58,4,5,4,454,Loyal Customers
14447.0,19,70,1163.23,4,4,4,444,Loyal Customers
14448.0,10,20,375.35,5,2,2,522,Lost Customers
14449.0,19,258,907.1,4,5,3,453,Potential Loyalists
14450.0,4,40,483.25,5,3,2,532,Potential Loyalists
14451.0,61,109,662.59,3,4,3,343,Potential Loyalists
14452.0,11,62,264.44,5,4,2,542,Potential Loyalists
14453.0,307,22,119.93,1,2,1,121,Lost Customers
14456.0,23,970,3062.4,4,5,5,455,Loyal Customers
14457.0,311,4,113.64,1,1,1,111,Lost Customers
14459.0,156,37,1837.92,2,3,4,234,At Risk
14460.0,111,16,434.34,2,2,2,222,Lost Customers
14461.0,149,180,2103.06,2,5,5,255,Loyal Customers
14462.0,32,240,2004.02,4,5,4,454,Loyal Customers
14463.0,171,6,529.62,2,1,3,213,Lost Customers
14465.0,69,130,1058.6200000000001,3,5,4,354,Loyal Customers
14466.0,60,72,2272.4,3,4,5,345,Loyal Customers
14467.0,18,90,598.76,5,4,3,543,Potential Loyalists
14470.0,12,43,461.19,5,3,2,532,Potential Loyalists
14472.0,64,281,1936.84,3,5,4,354,Loyal Customers
14473.0,75,7,234.34000000000003,3,1,1,311,Lost Customers
14474.0,47,29,547.66,3,2,3,323,Lost Customers
14475.0,72,42,925.85,3,3,3,333,Potential Loyalists
14476.0,258,19,215.7,1,2,1,121,Lost Customers
14477.0,20,10,1309.6,4,1,4,414,Lost Customers
14479.0,254,18,316.25,1,2,2,122,Lost Customers
14480.0,12,13,279.05,5,1,2,512,Lost Customers
14481.0,165,30,636.51,2,3,3,233,At Risk
14482.0,19,144,2068.15,4,5,5,455,Loyal Customers
14483.0,282,9,137.1,1,1,1,111,Lost Customers
14484.0,51,14,321.92,3,2,2,322,Lost Customers
14485.0,333,47,165.75,1,3,1,131,At Risk
14487.0,27,144,1196.33,4,5,4,454,Loyal Customers
14488.0,275,46,1064.28,1,3,4,134,At Risk
14489.0,208,30,463.38,1,3,2,132,At Risk
14491.0,176,17,340.93,2,2,2,222,Lost Customers
14493.0,17,120,2383.2400000000002,5,4,5,545,Loyal Customers
14494.0,26,7,139.56,4,1,1,411,Lost Customers
14495.0,51,6,123.8,3,1,1,311,Lost Customers
14496.0,342,19,538.8100000000001,1,2,3,123,Lost Customers
14497.0,283,29,475.37,1,2,2,122,Lost Customers
14498.0,43,193,1957.32,4,5,4,454,Loyal Customers
14499.0,27,194,815.32,4,5,3,453,Potential Loyalists
14500.0,1,7,356.85,5,1,2,512,Lost Customers
14501.0,95,10,251.21,2,1,2,212,Lost Customers
14502.0,20,624,2470.67,4,5,5,455,Loyal Customers
14503.0,11,164,3543.26,5,5,5,555,Champions
14504.0,48,107,673.26,3,4,3,343,Potential Loyalists
14505.0,18,799,5905.64,5,5,5,555,Champions
14506.0,18,316,2012.17,5,5,4,554,Loyal Customers
14507.0,24,96,1383.18,4,4,4,444,Loyal Customers
14508.0,22,57,276.42,4,3,2,432,Potential Loyalists
14511.0,12,68,1314.81,5,4,4,544,Loyal Customers
14512.0,218,23,275.28,1,2,2,122,Lost Customers
14513.0,101,12,455.59000000000003,2,1,2,212,Lost Customers
14514.0,9,73,1055.35,5,4,4,544,Loyal Customers
14515.0,18,101,2102.09,5,4,5,545,Loyal Customers
14517.0,142,18,330.45,2,2,2,222,Lost Customers
14518.0,183,16,174.37,2,2,1,221,Lost Customers
14520.0,120,4,270.6,2,1,2,212,Lost Customers
14522.0,25,17,974.54,4,2,4,424,Lost Customers
14523.0,109,12,241.09,2,1,1,211,Lost Customers
14524.0,72,203,1867.68,3,5,4,354,Loyal Customers
14525.0,20,291,4332.2,4,5,5,455,Loyal Customers
14527.0,1,972,8508.82,5,5,5,555,Champions
14528.0,302,18,364.21999999999997,1,2,2,122,Lost Customers
14529.0,61,229,620.04,3,5,3,353,Potential Loyalists
14530.0,26,216,2925.91,4,5,5,455,Loyal Customers
14532.0,237,64,932.85,1,4,3,143,At Risk
14533.0,25,62,1949.72,4,4,4,444,Loyal Customers
14534.0,2,519,4447.05,5,5,5,555,Champions
14535.0,61,330,2864.19,3,5,5,355,Loyal Customers
14536.0,260,19,171.8,1,2,1,121,Lost Customers
14537.0,58,10,355.56,3,1,2,312,Lost Customers
14538.0,183,19,388.25,2,2,2,222,Lost Customers
14539.0,16,32,537.48,5,3,3,533,Potential Loyalists
14540.0,10,76,996.26,5,4,4,544,Loyal Customers
14541.0,0,111,1461.65,5,4,4,544,Loyal Customers
14542.0,157,5,103.25,2,1,1,211,Lost Customers
14543.0,29,72,3630.33,4,4,5,445,Loyal Customers
14544.0,25,114,2024.45,4,4,4,444,Loyal Customers
14546.0,41,399,2578.09,4,5,5,455,Loyal Customers
14547.0,13,366,4007.54,5,5,5,555,Champions
14548.0,3,4,652.8,5,1,3,513,Lost Customers
14549.0,342,56,289.24,1,3,2,132,At Risk
14550.0,11,48,765.62,5,3,3,533,Potential Loyalists
14551.0,19,10,186.23,4,1,1,411,Lost Customers
14552.0,33,58,165.07,4,3,1,431,Potential Loyalists
14553.0,20,113,859.27,4,4,3,443,Potential Loyalists
14554.0,11,216,2381.04,5,5,5,555,Champions
14555.0,58,21,324.14,3,2,2,322,Lost Customers
14557.0,86,16,788.38,3,2,3,323,Lost Customers
14560.0,17,74,2237.77,5,4,5,545,Loyal Customers
14561.0,76,69,1080.76,3,4,4,344,Loyal Customers
14562.0,12,423,5074.77,5,5,5,555,Champions
14565.0,114,127,3099.12,2,5,5,255,Loyal Customers
14566.0,111,4,1432.0,2,1,4,214,Lost Customers
14567.0,57,33,1530.3600000000001,3,3,4,334,Potential Loyalists
14569.0,120,12,227.39,2,1,1,211,Lost Customers
14570.0,251,29,218.06,1,2,1,121,Lost Customers
14572.0,41,270,2832.84,4,5,5,455,Loyal Customers
14573.0,35,235,1653.42,4,5,4,454,Loyal Customers
14576.0,665,1,35.400000000000006,1,1,1,111,Lost Customers
14577.0,13,123,859.71,5,5,3,553,Potential Loyalists
14578.0,181,24,168.63,2,2,1,221,Lost Customers
14581.0,17,17,138.6,5,2,1,521,Lost Customers
14582.0,41,6,114.11,4,1,1,411,Lost Customers
14583.0,145,330,1052.55,2,5,4,254,Loyal Customers
14584.0,94,100,1042.26,2,4,4,244,Loyal Customers
14585.0,51,29,157.05,3,2,1,321,Lost Customers
14586.0,129,19,237.36,2,2,1,221,Lost Customers
14587.0,9,383,1601.14,5,5,4,554,Loyal Customers
14589.0,638,3,39.75,1,1,1,111,Lost Customers
14591.0,16,197,1447.14,5,5,4,554,Loyal Customers
14592.0,57,164,570.46,3,5,3,353,Potential Loyalists
14593.0,22,152,617.99,4,5,3,453,Potential Loyalists
14594.0,301,53,379.83,1,3,2,132,At Risk
14595.0,20,102,1740.6,4,4,4,444,Loyal Customers
14597.0,12,55,883.15,5,3,3,533,Potential Loyalists
14598.0,45,50,221.97,3,3,1,331,Potential Loyalists
14600.0,161,25,393.33000000000004,2,2,2,222,Lost Customers
14601.0,11,7,213.96,5,1,1,511,Lost Customers
14603.0,68,2,660.0,3,1,3,313,Lost Customers
14606.0,5,2700,12156.65,5,5,5,555,Champions
14607.0,16,86,16569.5,5,4,5,545,Loyal Customers
14608.0,59,20,1785.15,3,2,4,324,Lost Customers
14609.0,73,4,601.56,3,1,3,313,Lost Customers
14616.0,36,3,406.08000000000004,4,1,2,412,Lost Customers
14618.0,10,16,553.44,5,2,3,523,Lost Customers
14619.0,128,20,394.44,2,2,2,222,Lost Customers
14620.0,206,26,412.78000000000003,1,2,2,122,Lost Customers
14621.0,90,92,1788.3600000000001,2,4,4,244,Loyal Customers
14622.0,126,21,320.58000000000004,2,2,2,222,Lost Customers
14623.0,44,134,889.25,3,5,3,353,Potential Loyalists
14624.0,30,13,225.85,4,1,1,411,Lost Customers
14625.0,197,53,899.63,1,3,3,133,At Risk
14626.0,24,122,2791.27,4,5,5,455,Loyal Customers
14628.0,36,24,671.96,4,2,3,423,Lost Customers
14629.0,48,152,959.01,3,5,4,354,Loyal Customers
14631.0,51,41,1006.98,3,3,4,334,Potential Loyalists
14632.0,263,8,114.56,1,1,1,111,Lost Customers
14633.0,267,20,344.90000000000003,1,2,2,122,Lost Customers
14636.0,269,28,609.85,1,2,3,123,Lost Customers
14638.0,51,16,443.6,3,2,2,322,Lost Customers
14639.0,32,172,2984.49,4,5,5,455,Loyal Customers
14640.0,25,106,2125.08,4,4,5,445,Loyal Customers
14641.0,22,7,110.46,4,1,1,411,Lost Customers
14642.0,0,2,96.12,5,1,1,511,Lost Customers
14643.0,171,31,693.8100000000001,2,3,3,233,At Risk
14644.0,275,26,830.76,1,2,3,123,Lost Customers
14645.0,98,30,597.09,2,3,3,233,At Risk
14646.0,2,2076,280206.02,5,5,5,555,Champions
14647.0,202,30,243.22,1,3,1,131,At Risk
14649.0,35,199,1417.29,4,5,4,454,Loyal Customers
14651.0,5,102,654.6,5,4,3,543,Potential Loyalists
14652.0,78,29,114.18,3,2,1,321,Lost Customers
14653.0,10,237,1947.55,5,5,4,554,Loyal Customers
14655.0,23,49,1932.23,4,3,4,434,Potential Loyalists
14656.0,170,80,291.05,2,4,2,242,At Risk
14657.0,18,126,848.22,5,5,3,553,Potential Loyalists
14658.0,118,29,247.15,2,2,1,221,Lost Customers
14659.0,79,253,2529.93,3,5,5,355,Loyal Customers
14660.0,87,30,285.74,3,3,2,332,Potential Loyalists
14661.0,27,4,107.95,4,1,1,411,Lost Customers
14662.0,29,168,771.17,4,5,3,453,Potential Loyalists
14664.0,20,99,637.89,4,4,3,443,Potential Loyalists
14665.0,31,90,1835.7,4,4,4,444,Loyal Customers
14666.0,25,14,195.25,4,2,1,421,Lost Customers
14667.0,11,573,9241.2,5,5,5,555,Champions
14669.0,6,170,1269.99,5,5,4,554,Loyal Customers
14670.0,251,132,411.53,1,5,2,152,At Risk
14672.0,162,61,765.55,2,4,3,243,At Risk
14673.0,10,74,1736.4,5,4,4,544,Loyal Customers
14675.0,17,102,604.75,5,4,3,543,Potential Loyalists
14676.0,79,42,2548.2400000000002,3,3,5,335,Potential Loyalists
14680.0,26,258,28754.11,4,5,5,455,Loyal Customers
14681.0,5,7,498.95,5,1,3,513,Lost Customers
14682.0,202,2,52.0,1,1,1,111,Lost Customers
14684.0,26,421,1236.28,4,5,4,454,Loyal Customers
14687.0,107,15,628.38,2,2,3,223,Lost Customers
14688.0,3,327,5630.87,5,5,5,555,Champions
14689.0,209,13,112.8,1,1,1,111,Lost Customers
14690.0,33,50,371.7,4,3,2,432,Potential Loyalists
14691.0,35,71,2114.33,4,4,5,445,Loyal Customers
14692.0,138,68,591.55,2,4,3,243,At Risk
14693.0,265,8,172.9,1,1,1,111,Lost Customers
14696.0,2,130,2078.95,5,5,5,555,Champions
14697.0,219,22,188.60999999999999,1,2,1,121,Lost Customers
14698.0,16,210,1250.76,5,5,4,554,Loyal Customers
14699.0,96,8,109.13000000000001,2,1,1,211,Lost Customers
14700.0,152,115,2235.3,2,4,5,245,Loyal Customers
14701.0,11,335,2549.37,5,5,5,555,Champions
14702.0,19,347,3292.14,4,5,5,455,Loyal Customers
14703.0,15,22,318.17,5,2,2,522,Lost Customers
14704.0,4,415,1546.91,5,5,4,554,Loyal Customers
14705.0,199,1,179.0,1,1,1,111,Lost Customers
14708.0,125,28,1126.37,2,2,4,224,Lost Customers
14709.0,16,196,4921.04,5,5,5,555,Champions
14710.0,15,139,606.13,5,5,3,553,Potential Loyalists
14711.0,11,357,2868.8,5,5,5,555,Champions
14712.0,60,25,917.07,3,2,3,323,Lost Customers
14713.0,10,339,2666.36,5,5,5,555,Champions
14714.0,25,10,160.19,4,1,1,411,Lost Customers
14715.0,9,71,867.38,5,4,3,543,Potential Loyalists
14716.0,43,55,329.68,4,3,2,432,Potential Loyalists
14719.0,11,237,1602.13,5,5,4,554,Loyal Customers
14720.0,31,37,663.81,4,3,3,433,Potential Loyalists
14722.0,148,29,187.92000000000002,2,2,1,221,Lost Customers
14723.0,11,278,1158.3,5,5,4,554,Loyal Customers
14725.0,25,52,718.08,4,3,3,433,Potential Loyalists
14727.0,68,10,268.58,3,1,2,312,Lost Customers
14729.0,697,71,313.49,1,4,2,142,At Risk
14730.0,108,501,2005.06,2,5,4,254,Loyal Customers
14731.0,35,45,380.02,4,3,2,432,Potential Loyalists
14732.0,1,147,2702.4900000000002,5,5,5,555,Champions
14733.0,17,202,9585.91,5,5,5,555,Champions
14735.0,12,194,6065.69,5,5,5,555,Champions
14737.0,181,17,1164.55,2,2,4,224,Lost Customers
14738.0,5,54,1314.45,5,3,4,534,Potential Loyalists
14739.0,20,60,3902.28,4,4,5,445,Loyal Customers
14740.0,197,89,1448.21,1,4,4,144,Loyal Customers
14741.0,12,59,1400.34,5,4,4,544,Loyal Customers
14744.0,17,26,1099.98,5,2,4,524,Lost Customers
14745.0,113,69,1220.26,2,4,4,244,Loyal Customers
14747.0,250,18,328.2,1,2,2,122,Lost Customers
14748.0,35,89,1415.75,4,4,4,444,Loyal Customers
14752.0,44,5,389.64,3,1,2,312,Lost Customers
14753.0,88,30,563.15,2,3,3,233,At Risk
14754.0,45,41,638.05,3,3,3,333,Potential Loyalists
14755.0,10,235,5010.28,5,5,5,555,Champions
14756.0,15,38,738.96,5,3,3,533,Potential Loyalists
14757.0,76,19,420.5,3,2,2,322,Lost Customers
14758.0,145,71,1484.06,2,4,4,244,Loyal Customers
14759.0,113,102,1625.97,2,4,4,244,Loyal Customers
14760.0,298,5,89.2,1,1,1,111,Lost Customers
14761.0,0,11,255.9,5,1,2,512,Lost Customers
14762.0,264,21,300.52,1,2,2,122,Lost Customers
14764.0,47,6,278.3,3,1,2,312,Lost Customers
14765.0,59,39,254.11,3,3,2,332,Potential Loyalists
14766.0,66,135,2473.37,3,5,5,355,Loyal Customers
14768.0,18,5,192.60000000000002,5,1,1,511,Lost Customers
14769.0,83,1090,10674.75,3,5,5,355,Loyal Customers
14770.0,233,52,876.42,1,3,3,133,At Risk
14772.0,113,9,139.26,2,1,1,211,Lost Customers
14775.0,0,60,1011.9,5,4,4,544,Loyal Customers
14776.0,52,117,2538.3,3,4,5,345,Loyal Customers
14778.0,246,35,730.86,1,3,3,133,At Risk
14779.0,251,41,386.15,1,3,2,132,At Risk
14780.0,55,27,447.68,3,2,2,322,Lost Customers
14782.0,320,6,200.10000000000002,1,1,1,111,Lost Customers
14784.0,27,15,289.99,4,2,2,422,Lost Customers
14785.0,11,3,77.4,5,1,1,511,Lost Customers
14788.0,27,30,679.4399999999999,4,3,3,433,Potential Loyalists
14789.0,29,6,197.64,4,1,1,411,Lost Customers
14790.0,2,46,745.06,5,3,3,533,Potential Loyalists
14792.0,153,2,6.2,2,1,1,211,Lost Customers
14793.0,22,14,228.99,4,2,1,421,Lost Customers
14794.0,10,80,1319.91,5,4,4,544,Loyal Customers
14795.0,167,6,131.45000000000002,2,1,1,211,Lost Customers
14796.0,23,1141,8022.49,4,5,5,455,Loyal Customers
14798.0,53,12,173.74,3,1,1,311,Lost Customers
14799.0,52,13,157.7,3,1,1,311,Lost Customers
14800.0,30,385,4339.74,4,5,5,455,Loyal Customers
14801.0,91,59,193.14,2,4,1,241,At Risk
14803.0,98,44,845.55,2,3,3,233,At Risk
14804.0,332,12,353.27,1,1,2,112,Lost Customers
14805.0,16,47,554.65,5,3,3,533,Potential Loyalists
14806.0,76,11,193.39000000000001,3,1,1,311,Lost Customers
14808.0,40,235,2741.17,4,5,5,455,Loyal Customers
14810.0,41,255,2087.88,4,5,5,455,Loyal Customers
14813.0,577,30,155.43,1,3,1,131,At Risk
14815.0,274,53,778.5,1,3,3,133,At Risk
14816.0,198,4,271.85,1,1,2,112,Lost Customers
14817.0,160,63,1110.34,2,4,4,244,Loyal Customers
14818.0,74,48,657.8,3,3,3,333,Potential Loyalists
14819.0,183,13,272.07,2,1,2,212,Lost Customers
14820.0,22,29,507.29,4,2,3,423,Lost Customers
14821.0,485,2,48.800000000000004,1,1,1,111,Lost Customers
14823.0,4,70,321.43,5,4,2,542,Potential Loyalists
14824.0,11,29,1127.71,5,2,4,524,Lost Customers
14825.0,16,121,2226.91,5,4,5,545,Loyal Customers
14828.0,162,17,2139.76,2,2,5,225,Lost Customers
14829.0,60,42,697.55,3,3,3,333,Potential Loyalists
14830.0,54,40,197.13,3,3,1,331,Potential Loyalists
14834.0,0,67,1720.3,5,4,4,544,Loyal Customers
14836.0,11,6,102.44999999999999,5,1,1,511,Lost Customers
14837.0,31,108,1649.5,4,4,4,444,Loyal Customers
14840.0,268,4,62.85,1,1,1,111,Lost Customers
14841.0,30,138,3295.76,4,5,5,455,Loyal Customers
14842.0,44,145,2824.69,3,5,5,355,Loyal Customers
14844.0,6,130,3189.81,5,5,5,555,Champions
14847.0,149,13,309.4,2,1,2,212,Lost Customers
14849.0,2,388,7930.54,5,5,5,555,Champions
14850.0,342,21,325.75,1,2,2,122,Lost Customers
14851.0,24,28,511.35,4,2,3,423,Lost Customers
14852.0,0,143,2836.69,5,5,5,555,Champions
14853.0,5,9,475.8,5,1,2,512,Lost Customers
14854.0,68,127,2759.83,3,5,5,355,Loyal Customers
14855.0,2,20,645.65,5,2,3,523,Lost Customers
14856.0,57,66,1311.3799999999999,3,4,4,344,Loyal Customers
14857.0,30,60,1173.12,4,4,4,444,Loyal Customers
14859.0,13,58,1353.74,5,3,4,534,Potential Loyalists
14860.0,20,11,170.32,4,1,1,411,Lost Customers
14861.0,53,6,125.79,3,1,1,311,Lost Customers
14862.0,26,48,841.1999999999999,4,3,3,433,Potential Loyalists
14863.0,60,11,266.76,3,1,2,312,Lost Customers
14865.0,301,4,52.2,1,1,1,111,Lost Customers
14866.0,11,99,14389.9,5,4,5,545,Loyal Customers
14867.0,157,36,710.28,2,3,3,233,At Risk
14868.0,22,144,2953.59,4,5,5,455,Loyal Customers
14869.0,104,71,725.7,2,4,3,243,At Risk
14870.0,262,13,327.25,1,1,2,112,Lost Customers
14871.0,179,98,522.38,2,4,3,243,At Risk
14873.0,211,28,519.68,1,2,3,123,Lost Customers
14875.0,108,47,1465.3200000000002,2,3,4,234,At Risk
14878.0,4,124,1485.54,5,5,4,554,Loyal Customers
14880.0,78,47,706.19,3,3,3,333,Potential Loyalists
14881.0,20,17,255.4,4,2,2,422,Lost Customers
14882.0,27,11,589.7,4,1,3,413,Lost Customers
14883.0,5,53,761.59,5,3,3,533,Potential Loyalists
14885.0,132,15,765.3199999999999,2,2,3,223,Lost Customers
14886.0,340,18,364.8,1,2,2,122,Lost Customers
14887.0,80,6,1862.0,3,1,4,314,Lost Customers
14888.0,208,20,369.2,1,2,2,122,Lost Customers
14889.0,162,10,135.9,2,1,1,211,Lost Customers
14890.0,254,7,125.65,1,1,1,111,Lost Customers
14891.0,148,33,554.38,2,3,3,233,At Risk
14893.0,10,73,1237.8500000000001,5,4,4,544,Loyal Customers
14894.0,86,23,655.75,3,2,3,323,Lost Customers
14895.0,41,498,11138.710000000001,4,5,5,455,Loyal Customers
14896.0,205,43,468.77000000000004,1,3,2,132,At Risk
14897.0,1,55,1366.38,5,3,4,534,Potential Loyalists
14898.0,24,116,1303.52,4,4,4,444,Loyal Customers
14901.0,1,96,1421.29,5,4,4,544,Loyal Customers
14902.0,26,20,332.66,4,2,2,422,Lost Customers
14903.0,22,355,2810.63,4,5,5,455,Loyal Customers
14904.0,26,69,1025.44,4,4,4,444,Loyal Customers
14905.0,217,17,616.15,1,2,3,123,Lost Customers
14907.0,29,165,3501.1,4,5,5,455,Loyal Customers
14908.0,75,9,277.8,3,1,2,312,Lost Customers
14910.0,26,30,434.35,4,3,2,432,Potential Loyalists
14911.0,0,5675,143825.06,5,5,5,555,Champions
14912.0,17,27,867.85,5,2,3,523,Lost Customers
14913.0,37,87,1227.43,4,4,4,444,Loyal Customers
14915.0,92,12,307.48,2,1,2,212,Lost Customers
14916.0,71,77,1268.98,3,4,4,344,Loyal Customers
14918.0,116,45,1610.15,2,3,4,234,At Risk
14920.0,35,57,977.77,4,3,4,434,Potential Loyalists
14921.0,90,78,1316.07,2,4,4,244,Loyal Customers
14923.0,51,44,749.1,3,3,3,333,Potential Loyalists
14924.0,128,10,310.05,2,1,2,212,Lost Customers
14929.0,151,11,223.88,2,1,1,211,Lost Customers
14930.0,68,128,2372.86,3,5,5,355,Loyal Customers
14931.0,23,41,1257.68,4,3,4,434,Potential Loyalists
14932.0,454,17,363.53,1,2,2,122,Lost Customers
14934.0,82,87,1890.94,3,4,4,344,Loyal Customers
14935.0,298,10,1784.71,1,1,4,114,Lost Customers
14936.0,98,364,8137.02,2,5,5,255,Loyal Customers
14937.0,57,34,1621.88,3,3,4,334,Potential Loyalists
14944.0,60,170,5900.25,3,5,5,355,Loyal Customers
14946.0,15,3,100.9,5,1,1,511,Lost Customers
14947.0,73,14,290.82,3,2,2,322,Lost Customers
14948.0,24,63,1101.97,4,4,4,444,Loyal Customers
14950.0,20,19,371.2,4,2,2,422,Lost Customers
14951.0,80,20,311.69,3,2,2,322,Lost Customers
14952.0,1,138,8099.49,5,5,5,555,Champions
14953.0,26,55,289.82,4,3,2,432,Potential Loyalists
14954.0,13,85,336.17,5,4,2,542,Potential Loyalists
14957.0,253,12,58.49,1,1,1,111,Lost Customers
14958.0,128,42,499.68,2,3,3,233,At Risk
14959.0,110,59,695.42,2,4,3,243,At Risk
14960.0,172,27,221.27,2,2,1,221,Lost Customers
14961.0,11,312,7044.68,5,5,5,555,Champions
14962.0,271,5,126.7,1,1,1,111,Lost Customers
14963.0,10,198,1487.8,5,5,4,554,Loyal Customers
14964.0,189,13,206.21,1,1,1,111,Lost Customers
14965.0,245,83,599.0,1,4,3,143,At Risk
14966.0,15,38,191.32,5,3,1,531,Potential Loyalists
14967.0,50,6,463.8,3,1,2,312,Lost Customers
14968.0,90,37,147.59,2,3,1,231,At Risk
14970.0,138,34,1592.06,2,3,4,234,At Risk
14971.0,44,160,1116.57,3,5,4,354,Loyal Customers
14972.0,277,18,114.77,1,2,1,121,Lost Customers
14973.0,108,32,1314.45,2,3,4,234,At Risk
14974.0,302,21,114.39,1,2,1,121,Lost Customers
14975.0,58,11,279.94,3,1,2,312,Lost Customers
14976.0,58,72,790.86,3,4,3,343,Potential Loyalists
14978.0,73,216,1931.42,3,5,4,354,Loyal Customers
14981.0,159,8,102.12,2,1,1,211,Lost Customers
14984.0,4,41,213.27,5,3,1,531,Potential Loyalists
14985.0,199,87,296.75,1,4,2,142,At Risk
14987.0,16,4,326.4,5,1,2,512,Lost Customers
14988.0,5,40,334.54,5,3,2,532,Potential Loyalists
14995.0,251,61,233.23000000000002,1,4,1,141,At Risk
14997.0,1,26,546.1999999999999,5,2,3,523,Lost Customers
14998.0,6,75,429.87,5,4,2,542,Potential Loyalists
15000.0,48,77,490.52,3,4,3,343,Potential Loyalists
15002.0,116,115,1641.76,2,4,4,244,Loyal Customers
15004.0,148,158,1246.32,2,5,4,254,Loyal Customers
15005.0,16,1119,6316.57,5,5,5,555,Champions
15006.0,52,144,502.09,3,5,3,353,Potential Loyalists
15007.0,278,12,156.91,1,1,1,111,Lost Customers
15009.0,13,182,1261.78,5,5,4,554,Loyal Customers
15010.0,243,20,308.94,1,2,2,122,Lost Customers
15012.0,54,128,423.04,3,5,2,352,Potential Loyalists
15014.0,43,35,260.17,4,3,2,432,Potential Loyalists
15016.0,173,20,170.04,2,2,1,221,Lost Customers
15017.0,182,20,125.58,2,2,1,221,Lost Customers
15018.0,333,31,496.21000000000004,1,3,3,133,At Risk
15019.0,267,70,266.0,1,4,2,142,At Risk
15021.0,27,472,1914.82,4,5,4,454,Loyal Customers
15022.0,12,135,905.04,5,5,3,553,Potential Loyalists
15023.0,40,562,6802.76,4,5,5,455,Loyal Customers
15024.0,10,155,1661.33,5,5,4,554,Loyal Customers
15025.0,182,72,377.01,2,4,2,242,At Risk
15026.0,81,61,469.0,3,4,2,342,Potential Loyalists
15027.0,90,35,1066.1499999999999,2,3,4,234,At Risk
15028.0,43,48,627.13,4,3,3,433,Potential Loyalists
15030.0,72,7,518.28,3,1,3,313,Lost Customers
15031.0,89,111,668.14,2,4,3,243,At Risk
